OTUs,Domain,Phylum,Class,Order,Family,Genus
OTU_5623,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1614,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_452,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_5131,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3407,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3458,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4573,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_5232,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2557,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2385,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1870,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1885,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4851,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1621,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3371,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3590,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2414,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3658,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2659,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1034,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1439,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1896,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3276,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4999,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1309,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2769,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3359,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2317,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4639,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3060,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2425,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4264,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4149,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4879,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_5090,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4794,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4559,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3054,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3710,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1008,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4839,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3249,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2249,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3959,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3676,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4556,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1737,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4286,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4645,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2363,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3829,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2754,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_65,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI, D_5__uncultureduncultured bacterium
OTU_2799,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_3206,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_4536,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_1965,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_3248,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_1267,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_700,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_547,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_500,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_5359,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_2794,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_2086,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_565,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_1178,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_1437,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_5260,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae, D_5__uncultureduncultured bacterium
OTU_1271,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae, D_5__uncultureduncultured bacterium
OTU_2244,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae, D_5__uncultureduncultured bacterium
OTU_1250,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae, D_5__uncultureduncultured bacterium
OTU_5038,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae, D_5__uncultureduncultured bacterium
OTU_3465,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae, D_5__uncultureduncultured bacterium
OTU_5191,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_5649,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_5580,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_5482,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_4154,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_5272,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_3148,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_4276,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_2946,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_4688,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae, D_5__uncultureduncultured bacterium
OTU_2158,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfurellales,Desulfurellaceae, D_5__uncultureduncultured bacterium
OTU_4705,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5577,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4683,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3428,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_2492,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_2698,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4608,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3542,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3961,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5088,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5375,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5392,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4274,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3937,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_1637,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4826,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5395,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5083,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4846,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3252,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5084,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae, D_5__uncultureduncultured bacterium
OTU_2634,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__uncultureduncultured bacterium
OTU_2243,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae, D_5__uncultureduncultured bacterium
OTU_5022,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__uncultureduncultured bacterium
OTU_5587,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__uncultureduncultured bacterium
OTU_4239,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__uncultureduncultured bacterium
OTU_5338,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae, D_5__uncultureduncultured bacterium
OTU_5145,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales Incertae Sedis, D_5__uncultureduncultured bacterium
OTU_4171,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae, D_5__uncultureduncultured bacterium
OTU_3031,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Solimonadaceae, D_5__uncultureduncultured bacterium
OTU_4199,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae, D_5__uncultureduncultured bacterium
OTU_5307,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae, D_5__uncultureduncultured bacterium
OTU_3299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae, D_5__uncultureduncultured bacterium
OTU_4849,Bacteria,Bacteroidetes,Cytophagia,Order II,Rhodothermaceae, D_5__uncultureduncultured bacterium
OTU_3646,Bacteria,Bacteroidetes,Cytophagia,Order II,Rhodothermaceae, D_5__uncultureduncultured bacterium
OTU_3606,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, D_5__uncultureduncultured bacterium
OTU_3808,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae, D_5__uncultureduncultured bacterium
OTU_4092,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae, D_5__uncultureduncultured bacterium
OTU_1719,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_2272,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4409,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_5455,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4005,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4121,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3388,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3864,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_3056,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_3403,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionIII,FamilyI, D_5__uncultureduncultured bacterium
OTU_3295,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_2646,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_3038,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_5297,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_5049,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae, D_5__uncultureduncultured bacterium
OTU_3762,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae, D_5__uncultureduncultured bacterium
OTU_2498,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae, D_5__uncultureduncultured bacterium
OTU_5416,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfurellales,Desulfurellaceae, D_5__uncultureduncultured bacterium
OTU_4497,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4552,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4720,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_3851,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_5535,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_2486,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4277,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1), D_5__uncultureduncultured bacterium
OTU_3943,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__uncultureduncultured bacterium
OTU_3426,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, D_5__uncultureduncultured bacterium
OTU_3922,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, D_5__uncultureduncultured bacterium
OTU_4397,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__uncultureduncultured bacterium
OTU_5009,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae, D_5__uncultureduncultured bacterium
OTU_2842,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae, D_5__uncultureduncultured bacterium
OTU_5070,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae, D_5__uncultureduncultured bacterium
OTU_3297,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae, D_5__uncultureduncultured bacterium
OTU_4731,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae, D_5__uncultureduncultured bacterium
OTU_4467,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Holosporaceae, D_5__uncultureduncultured bacterium
OTU_5429,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae, D_5__uncultureduncultured bacterium
OTU_5394,Bacteria,Bacteroidetes,Cytophagia,Order II,Rhodothermaceae, D_5__uncultureduncultured bacterium
OTU_3651,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_1334,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4736,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4625,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4026,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, D_5__uncultureduncultured bacterium
OTU_4538,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae, D_5__uncultureduncultured bacterium
OTU_3812,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae, D_5__uncultureduncultured bacterium
OTU_4032,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae, D_5__uncultureduncultured bacterium
OTU_4390,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae, D_5__uncultureduncultured bacterium
OTU_3877,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae, D_5__uncultureduncultured bacterium
OTU_4830,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae, D_5__uncultureduncultured bacterium
OTU_4031,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae, D_5__uncultureduncultured bacterium
OTU_4452,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__uncultureduncultured bacterium
OTU_4342,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae, D_5__uncultureduncultured bacterium
OTU_5304,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae, D_5__uncultureduncultured bacterium
OTU_2779,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, D_5__uncultureduncultured bacterium
OTU_4189,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae, D_5__uncultureduncultured bacterium
